path,true,mode,pred,left_prob,right_prob,correct
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000212.jpg,right,original,right,2.5428630578971934e-06,0.9999974966049194,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000212.jpg,right,finger_side,right,0.0044993325136601925,0.9955006241798401,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000212.jpg,right,cuff_side,right,0.00010560626105871052,0.999894380569458,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000212.jpg,right,centre,right,0.0056948428973555565,0.9943051934242249,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000212.jpg,right,top_background,right,2.5428630578971934e-06,0.9999974966049194,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000212.jpg,right,bottom_background,right,2.5428630578971934e-06,0.9999974966049194,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000214.jpg,right,original,right,2.4102746465359814e-07,0.9999997615814209,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000214.jpg,right,finger_side,right,0.005209355615079403,0.9947906732559204,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000214.jpg,right,cuff_side,right,2.230607833553222e-06,0.9999977350234985,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000214.jpg,right,centre,right,0.00032238735002465546,0.9996776580810547,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000214.jpg,right,top_background,right,2.4102746465359814e-07,0.9999997615814209,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000214.jpg,right,bottom_background,right,2.4102746465359814e-07,0.9999997615814209,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000216.jpg,right,original,right,0.00010242674761684611,0.9998975992202759,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000216.jpg,right,finger_side,right,0.019572308287024498,0.9804276823997498,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000216.jpg,right,cuff_side,right,0.0011022326070815325,0.9988977909088135,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000216.jpg,right,centre,right,0.06693718582391739,0.9330628514289856,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000216.jpg,right,top_background,right,0.00010242674761684611,0.9998975992202759,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000216.jpg,right,bottom_background,right,0.00010242674761684611,0.9998975992202759,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000217.jpg,right,original,right,1.0889268196478952e-05,0.9999891519546509,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000217.jpg,right,finger_side,right,0.02782127447426319,0.9721786975860596,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000217.jpg,right,cuff_side,right,8.55016041896306e-05,0.9999145269393921,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000217.jpg,right,centre,right,0.18816940486431122,0.8118305802345276,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000217.jpg,right,top_background,right,1.0889268196478952e-05,0.9999891519546509,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000217.jpg,right,bottom_background,right,1.0889268196478952e-05,0.9999891519546509,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000218.jpg,right,original,right,2.9270907475620334e-07,0.9999997615814209,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000218.jpg,right,finger_side,right,0.03861287608742714,0.9613870978355408,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000218.jpg,right,cuff_side,right,4.6980148908915e-06,0.9999953508377075,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000218.jpg,right,centre,right,0.0009242701926268637,0.9990756511688232,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000218.jpg,right,top_background,right,6.96322558724205e-07,0.9999992847442627,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000218.jpg,right,bottom_background,right,2.9563287284872786e-07,0.9999997615814209,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000219.jpg,right,original,right,7.645638220310502e-07,0.9999992847442627,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000219.jpg,right,finger_side,right,0.0014891138998791575,0.9985108971595764,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000219.jpg,right,cuff_side,right,1.0078303603222594e-05,0.9999898672103882,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000219.jpg,right,centre,right,6.878386193420738e-05,0.9999312162399292,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000219.jpg,right,top_background,right,7.645638220310502e-07,0.9999992847442627,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000219.jpg,right,bottom_background,right,7.645638220310502e-07,0.9999992847442627,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000220.jpg,right,original,right,2.404992073934409e-06,0.999997615814209,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000220.jpg,right,finger_side,right,0.0019117258489131927,0.9980883002281189,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000220.jpg,right,cuff_side,right,0.0002782770898193121,0.9997217059135437,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000220.jpg,right,centre,right,0.010894529521465302,0.9891054034233093,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000220.jpg,right,top_background,right,2.404992073934409e-06,0.999997615814209,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000220.jpg,right,bottom_background,right,2.404992073934409e-06,0.999997615814209,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000221.jpg,right,original,right,2.0776728888449725e-06,0.9999979734420776,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000221.jpg,right,finger_side,right,0.00014424156688619405,0.9998557567596436,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000221.jpg,right,cuff_side,right,6.420433692255756e-06,0.9999935626983643,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000221.jpg,right,centre,right,0.0007988049183040857,0.999201238155365,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000221.jpg,right,top_background,right,2.1178291262913262e-06,0.9999978542327881,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000221.jpg,right,bottom_background,right,2.039052105828887e-06,0.9999979734420776,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000222.jpg,right,original,right,9.569017493049614e-06,0.9999904632568359,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000222.jpg,right,finger_side,right,0.0013291100040078163,0.9986709356307983,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000222.jpg,right,cuff_side,right,0.00016607552242930979,0.9998339414596558,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000222.jpg,right,centre,right,0.07197935879230499,0.9280206561088562,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000222.jpg,right,top_background,right,9.569017493049614e-06,0.9999904632568359,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000222.jpg,right,bottom_background,right,9.569017493049614e-06,0.9999904632568359,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000223.jpg,right,original,right,1.919752139656339e-05,0.9999808073043823,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000223.jpg,right,finger_side,right,0.20611009001731873,0.7938899397850037,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000223.jpg,right,cuff_side,right,1.2031613550789189e-05,0.9999879598617554,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000223.jpg,right,centre,right,0.10001631081104279,0.8999837636947632,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000223.jpg,right,top_background,right,1.7805054085329175e-05,0.9999822378158569,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000223.jpg,right,bottom_background,right,1.7586515241418965e-05,0.9999823570251465,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000224.jpg,right,original,right,4.344582066551084e-06,0.9999957084655762,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000224.jpg,right,finger_side,right,0.001137830433435738,0.9988621473312378,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000224.jpg,right,cuff_side,right,1.95461561816046e-05,0.9999804496765137,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000224.jpg,right,centre,right,0.036703359335660934,0.96329665184021,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000224.jpg,right,top_background,right,4.344582066551084e-06,0.9999957084655762,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000224.jpg,right,bottom_background,right,4.344582066551084e-06,0.9999957084655762,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000225.jpg,right,original,right,1.8108359654434025e-05,0.9999818801879883,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000225.jpg,right,finger_side,right,0.008386506699025631,0.991613507270813,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000225.jpg,right,cuff_side,right,6.297448271652684e-05,0.9999370574951172,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000225.jpg,right,centre,right,0.0013049758272245526,0.9986950755119324,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000225.jpg,right,top_background,right,1.805741703719832e-05,0.9999819993972778,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000225.jpg,right,bottom_background,right,1.7936865333467722e-05,0.9999821186065674,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000226.jpg,right,original,right,0.1592443585395813,0.8407555818557739,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000226.jpg,right,finger_side,left,0.7257203459739685,0.2742796540260315,False
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000226.jpg,right,cuff_side,right,0.4014997184276581,0.5985002517700195,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000226.jpg,right,centre,left,0.9715661406517029,0.02843388542532921,False
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000226.jpg,right,top_background,right,0.1592443585395813,0.8407555818557739,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000226.jpg,right,bottom_background,right,0.1592443585395813,0.8407555818557739,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000227.jpg,right,original,right,0.0002570929646026343,0.9997429251670837,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000227.jpg,right,finger_side,left,0.9869245290756226,0.01307543646544218,False
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000227.jpg,right,cuff_side,right,0.00021817795641254634,0.9997817873954773,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000227.jpg,right,centre,right,0.0045987763442099094,0.99540114402771,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000227.jpg,right,top_background,right,0.00024817234952934086,0.9997518658638,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000227.jpg,right,bottom_background,right,0.00025695696240291,0.9997430443763733,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000229.jpg,right,original,right,1.6600779417785816e-05,0.9999834299087524,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000229.jpg,right,finger_side,right,0.005990418139845133,0.9940096139907837,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000229.jpg,right,cuff_side,right,0.0001468332629883662,0.9998531341552734,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000229.jpg,right,centre,right,0.020900636911392212,0.9790993332862854,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000229.jpg,right,top_background,right,1.6600779417785816e-05,0.9999834299087524,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000229.jpg,right,bottom_background,right,1.6600779417785816e-05,0.9999834299087524,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000230.jpg,right,original,right,4.208223799651023e-06,0.9999958276748657,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000230.jpg,right,finger_side,right,0.0025650556199252605,0.9974349141120911,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000230.jpg,right,cuff_side,right,1.260534986613493e-06,0.9999986886978149,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000230.jpg,right,centre,right,9.939147275872529e-05,0.9999005794525146,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000230.jpg,right,top_background,right,5.403790055424906e-06,0.9999946355819702,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000230.jpg,right,bottom_background,right,3.995667157141725e-06,0.9999959468841553,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000231.jpg,right,original,right,3.936640496249311e-06,0.9999960660934448,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000231.jpg,right,finger_side,right,0.0014275916619226336,0.9985723495483398,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000231.jpg,right,cuff_side,right,0.00010355300037190318,0.9998964071273804,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000231.jpg,right,centre,right,0.013658647425472736,0.9863412976264954,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000231.jpg,right,top_background,right,3.936640496249311e-06,0.9999960660934448,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000231.jpg,right,bottom_background,right,3.936640496249311e-06,0.9999960660934448,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000232.jpg,right,original,right,3.107890734099783e-05,0.9999688863754272,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000232.jpg,right,finger_side,right,0.0012179008917883039,0.9987820982933044,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000232.jpg,right,cuff_side,right,0.00039317767368629575,0.9996067881584167,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000232.jpg,right,centre,right,0.03256857022643089,0.9674314856529236,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000232.jpg,right,top_background,right,3.107890734099783e-05,0.9999688863754272,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000232.jpg,right,bottom_background,right,3.107890734099783e-05,0.9999688863754272,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000233.jpg,right,original,right,5.079732000012882e-05,0.9999492168426514,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000233.jpg,right,finger_side,left,0.8962457180023193,0.10375430434942245,False
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000233.jpg,right,cuff_side,right,8.326544775627553e-05,0.999916672706604,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000233.jpg,right,centre,right,0.0948910191655159,0.9051089882850647,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000233.jpg,right,top_background,right,5.079732000012882e-05,0.9999492168426514,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000233.jpg,right,bottom_background,right,5.079732000012882e-05,0.9999492168426514,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000234.jpg,right,original,right,3.3408325634809444e-06,0.9999966621398926,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000234.jpg,right,finger_side,right,0.0006474189576692879,0.9993526339530945,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000234.jpg,right,cuff_side,right,0.00026092896587215364,0.9997391104698181,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000234.jpg,right,centre,right,0.0070167770609259605,0.9929832220077515,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000234.jpg,right,top_background,right,3.3408325634809444e-06,0.9999966621398926,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000234.jpg,right,bottom_background,right,3.3408325634809444e-06,0.9999966621398926,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\right\13-49-49\images\right\right__GRIP_2026-08-27_13-49-49_fixed__e000235.jpg,right,original,right,3.265842906330363e-06,0.9999967813491821,True
